from,to,proximity
3801,3908,0.357142857142857
3811,3908,0.357142857142857
3817,3908,0.357142857142857
2821,3911,0.357142857142857
2806,3916,0.357142857142857
0712,3920,0.357142857142857
0712,3922,0.357142857142857
0408,3926,0.357142857142857
1806,3926,0.357142857142857
2921,3926,0.357142857142857
2940,3926,0.357142857142857
3213,3926,0.357142857142857
3505,3926,0.357142857142857
3606,3926,0.357142857142857
3815,3926,0.357142857142857
3909,3926,0.357142857142857
3910,3926,0.357142857142857
3914,3926,0.357142857142857
2806,4003,0.357142857142857
3926,4006,0.357142857142857
0201,4008,0.357142857142857
0404,4008,0.357142857142857
2509,4008,0.357142857142857
2618,4008,0.357142857142857
2835,4008,0.357142857142857
2923,4008,0.357142857142857
2940,4008,0.357142857142857
3211,4008,0.357142857142857
3406,4008,0.357142857142857
3507,4008,0.357142857142857
3601,4008,0.357142857142857
3821,4008,0.357142857142857
3906,4008,0.357142857142857
3907,4008,0.357142857142857
3914,4008,0.357142857142857
2806,4010,0.357142857142857
3926,4010,0.357142857142857
0712,4102,0.357142857142857
1506,4109,0.357142857142857
2307,4109,0.357142857142857
0505,4110,0.357142857142857
1510,4110,0.357142857142857
3926,4201,0.357142857142857
2515,4302,0.357142857142857
4008,4406,0.357142857142857
1806,4413,0.357142857142857
0712,4417,0.357142857142857
4109,4501,0.357142857142857
4110,4501,0.357142857142857
4109,4502,0.357142857142857
2829,4704,0.357142857142857
3807,4704,0.357142857142857
2829,4705,0.357142857142857
3926,4802,0.357142857142857
3804,4804,0.357142857142857
3805,4804,0.357142857142857
3908,4806,0.357142857142857
3926,4811,0.357142857142857
4804,4811,0.357142857142857
3926,4812,0.357142857142857
4008,4812,0.357142857142857
1806,4817,0.357142857142857
0105,4820,0.357142857142857
0711,4820,0.357142857142857
1602,4820,0.357142857142857
2101,4820,0.357142857142857
3214,4820,0.357142857142857
4408,4820,0.357142857142857
0712,4822,0.357142857142857
2204,4902,0.357142857142857
4804,4905,0.357142857142857
0707,4910,0.357142857142857
3606,4910,0.357142857142857
4811,4910,0.357142857142857
4814,4910,0.357142857142857
4902,4910,0.357142857142857
2821,5002,0.357142857142857
2806,5103,0.357142857142857
4910,5106,0.357142857142857
1506,5110,0.357142857142857
3407,5110,0.357142857142857
3407,5113,0.357142857142857
4806,5113,0.357142857142857
0712,5202,0.357142857142857
0712,5207,0.357142857142857
2515,5207,0.357142857142857
4008,5207,0.357142857142857
3811,5301,0.357142857142857
4008,5302,0.357142857142857
1510,5306,0.357142857142857
4502,5306,0.357142857142857
5113,5306,0.357142857142857
5301,5306,0.357142857142857
2821,5311,0.357142857142857
2925,5311,0.357142857142857
2928,5311,0.357142857142857
4909,5311,0.357142857142857
5007,5311,0.357142857142857
5110,5311,0.357142857142857
5113,5311,0.357142857142857
2925,5403,0.357142857142857
5306,5403,0.357142857142857
3817,5405,0.357142857142857
3908,5405,0.357142857142857
3908,5502,0.357142857142857
2806,5503,0.357142857142857
4008,5503,0.357142857142857
0712,5505,0.357142857142857
4008,5506,0.357142857142857
4820,5601,0.357142857142857
3926,5602,0.357142857142857
5113,5604,0.357142857142857
2925,5605,0.357142857142857
4008,5606,0.357142857142857
4820,5607,0.357142857142857
0707,5701,0.357142857142857
0808,5702,0.357142857142857
2515,5702,0.357142857142857
5207,5702,0.357142857142857
2806,5703,0.357142857142857
5702,5705,0.357142857142857
2515,5802,0.357142857142857
4008,5806,0.357142857142857
4804,5809,0.357142857142857
1210,5905,0.357142857142857
1506,5905,0.357142857142857
2903,5905,0.357142857142857
3908,5905,0.357142857142857
3918,5905,0.357142857142857
4909,5905,0.357142857142857
5311,5905,0.357142857142857
5605,5905,0.357142857142857
2806,5906,0.357142857142857
0208,5910,0.357142857142857
2707,5911,0.357142857142857
3006,5911,0.357142857142857
3601,5911,0.357142857142857
3821,5911,0.357142857142857
3904,5911,0.357142857142857
3909,5911,0.357142857142857
3914,5911,0.357142857142857
4811,5911,0.357142857142857
5404,5911,0.357142857142857
5910,5911,0.357142857142857
4820,6108,0.357142857142857
0704,6110,0.357142857142857
0710,6110,0.357142857142857
0711,6110,0.357142857142857
1301,6110,0.357142857142857
1302,6110,0.357142857142857
2403,6110,0.357142857142857
4402,6110,0.357142857142857
4817,6110,0.357142857142857
5202,6110,0.357142857142857
5205,6110,0.357142857142857
5206,6110,0.357142857142857
5212,6110,0.357142857142857
5308,6110,0.357142857142857
5401,6110,0.357142857142857
5607,6110,0.357142857142857
6002,6110,0.357142857142857
0707,6117,0.357142857142857
0805,6207,0.357142857142857
0909,6207,0.357142857142857
1404,6207,0.357142857142857
2828,6207,0.357142857142857
4402,6207,0.357142857142857
4602,6207,0.357142857142857
5202,6207,0.357142857142857
5205,6207,0.357142857142857
6002,6207,0.357142857142857
3926,6216,0.357142857142857
2515,6302,0.357142857142857
6207,6302,0.357142857142857
5702,6304,0.357142857142857
6110,6304,0.357142857142857
1806,6401,0.357142857142857
2515,6402,0.357142857142857
6110,6402,0.357142857142857
0704,6404,0.357142857142857
4902,6404,0.357142857142857
3926,6505,0.357142857142857
6207,6505,0.357142857142857
3926,6506,0.357142857142857
4910,6506,0.357142857142857
6404,6506,0.357142857142857
0505,6701,0.357142857142857
4910,6801,0.357142857142857
5306,6803,0.357142857142857
4008,6804,0.357142857142857
5911,6804,0.357142857142857
2806,6805,0.357142857142857
1806,6810,0.357142857142857
4820,6810,0.357142857142857
4820,6811,0.357142857142857
4008,6813,0.357142857142857
0208,6815,0.357142857142857
1806,6815,0.357142857142857
2806,6815,0.357142857142857
5911,6815,0.357142857142857
3926,6902,0.357142857142857
3926,6905,0.357142857142857
5911,6905,0.357142857142857
2911,6906,0.357142857142857
3703,6906,0.357142857142857
5905,6906,0.357142857142857
6601,6906,0.357142857142857
2821,6908,0.357142857142857
2917,6913,0.357142857142857
5311,6913,0.357142857142857
2821,7002,0.357142857142857
1806,7005,0.357142857142857
1806,7007,0.357142857142857
4910,7008,0.357142857142857
4910,7013,0.357142857142857
3908,7014,0.357142857142857
3908,7015,0.357142857142857
2821,7016,0.357142857142857
2917,7016,0.357142857142857
4110,7016,0.357142857142857
5306,7016,0.357142857142857
5905,7016,0.357142857142857
6906,7016,0.357142857142857
1806,7019,0.357142857142857
3908,7107,0.357142857142857
3908,7110,0.357142857142857
4910,7114,0.357142857142857
2613,7115,0.357142857142857
2843,7115,0.357142857142857
3701,7115,0.357142857142857
3702,7115,0.357142857142857
7014,7115,0.357142857142857
7109,7115,0.357142857142857
7110,7115,0.357142857142857
5911,7208,0.357142857142857
2619,7209,0.357142857142857
4008,7209,0.357142857142857
4008,7211,0.357142857142857
4910,7211,0.357142857142857
4820,7217,0.357142857142857
2821,7221,0.357142857142857
2933,7221,0.357142857142857
3908,7221,0.357142857142857
5113,7221,0.357142857142857
2806,7222,0.357142857142857
4008,7224,0.357142857142857
1506,7225,0.357142857142857
3807,7225,0.357142857142857
5905,7225,0.357142857142857
1806,7228,0.357142857142857
4910,7301,0.357142857142857
4820,7311,0.357142857142857
0712,7314,0.357142857142857
6110,7314,0.357142857142857
2806,7315,0.357142857142857
4820,7317,0.357142857142857
0208,7320,0.357142857142857
2806,7320,0.357142857142857
6404,7320,0.357142857142857
1806,7322,0.357142857142857
2806,7322,0.357142857142857
3926,7322,0.357142857142857
4910,7322,0.357142857142857
3407,7324,0.357142857142857
2806,7408,0.357142857142857
4008,7412,0.357142857142857
3926,7415,0.357142857142857
4008,7415,0.357142857142857
5911,7416,0.357142857142857
3807,7502,0.357142857142857
3902,7503,0.357142857142857
5805,7503,0.357142857142857
6813,7503,0.357142857142857
3908,7505,0.357142857142857
5113,7505,0.357142857142857
2829,7507,0.357142857142857
2933,7507,0.357142857142857
5113,7507,0.357142857142857
7115,7507,0.357142857142857
2711,7601,0.357142857142857
0712,7604,0.357142857142857
6207,7604,0.357142857142857
1206,7606,0.357142857142857
1806,7606,0.357142857142857
2002,7606,0.357142857142857
2509,7606,0.357142857142857
2815,7606,0.357142857142857
2847,7606,0.357142857142857
2914,7606,0.357142857142857
3506,7606,0.357142857142857
3904,7606,0.357142857142857
3906,7606,0.357142857142857
4814,7606,0.357142857142857
4902,7606,0.357142857142857
5109,7606,0.357142857142857
5512,7606,0.357142857142857
5606,7606,0.357142857142857
5809,7606,0.357142857142857
5910,7606,0.357142857142857
6506,7606,0.357142857142857
6804,7606,0.357142857142857
7205,7606,0.357142857142857
7208,7606,0.357142857142857
7408,7606,0.357142857142857
7411,7606,0.357142857142857
7412,7606,0.357142857142857
2806,7608,0.357142857142857
0203,7611,0.357142857142857
0208,7611,0.357142857142857
0404,7611,0.357142857142857
1702,7611,0.357142857142857
1806,7611,0.357142857142857
2507,7611,0.357142857142857
2706,7611,0.357142857142857
3002,7611,0.357142857142857
3206,7611,0.357142857142857
3213,7611,0.357142857142857
3820,7611,0.357142857142857
3902,7611,0.357142857142857
3906,7611,0.357142857142857
3916,7611,0.357142857142857
4005,7611,0.357142857142857
4006,7611,0.357142857142857
4012,7611,0.357142857142857
4811,7611,0.357142857142857
4902,7611,0.357142857142857
7205,7611,0.357142857142857
7208,7611,0.357142857142857
0106,7802,0.357142857142857
2703,7804,0.357142857142857
0209,7902,0.357142857142857
0408,7902,0.357142857142857
0706,7902,0.357142857142857
0710,7902,0.357142857142857
0712,7902,0.357142857142857
0807,7902,0.357142857142857
1501,7902,0.357142857142857
2403,7902,0.357142857142857
2811,7902,0.357142857142857
3921,7902,0.357142857142857
4411,7902,0.357142857142857
4811,7902,0.357142857142857
4911,7902,0.357142857142857
6111,7902,0.357142857142857
6113,7902,0.357142857142857
6114,7902,0.357142857142857
6201,7902,0.357142857142857
6209,7902,0.357142857142857
6216,7902,0.357142857142857
6810,7902,0.357142857142857
7325,7902,0.357142857142857
7326,7902,0.357142857142857
7407,7902,0.357142857142857
2619,7903,0.357142857142857
0208,7907,0.357142857142857
5911,7907,0.357142857142857
7611,7907,0.357142857142857
2806,8002,0.357142857142857
7503,8002,0.357142857142857
7606,8002,0.357142857142857
2837,8103,0.357142857142857
2837,8106,0.357142857142857
2925,8106,0.357142857142857
7115,8106,0.357142857142857
7115,8108,0.357142857142857
3926,8201,0.357142857142857
4804,8201,0.357142857142857
3908,8202,0.357142857142857
3926,8207,0.357142857142857
3407,8210,0.357142857142857
5113,8210,0.357142857142857
5306,8210,0.357142857142857
0505,8213,0.357142857142857
2806,8301,0.357142857142857
4008,8301,0.357142857142857
0208,8302,0.357142857142857
4910,8302,0.357142857142857
7606,8302,0.357142857142857
3926,8303,0.357142857142857
3918,8305,0.357142857142857
6601,8305,0.357142857142857
6603,8305,0.357142857142857
7225,8305,0.357142857142857
8104,8305,0.357142857142857
8204,8305,0.357142857142857
6110,8309,0.357142857142857
5911,8310,0.357142857142857
2925,8401,0.357142857142857
4910,8402,0.357142857142857
0208,8403,0.357142857142857
2806,8403,0.357142857142857
4910,8403,0.357142857142857
7611,8403,0.357142857142857
4910,8404,0.357142857142857
5911,8406,0.357142857142857
5911,8407,0.357142857142857
7503,8407,0.357142857142857
3926,8408,0.357142857142857
5911,8408,0.357142857142857
7503,8408,0.357142857142857
2806,8409,0.357142857142857
2817,8409,0.357142857142857
4012,8409,0.357142857142857
5404,8409,0.357142857142857
6303,8409,0.357142857142857
6815,8409,0.357142857142857
6905,8409,0.357142857142857
6910,8409,0.357142857142857
7211,8409,0.357142857142857
8301,8409,0.357142857142857
8404,8409,0.357142857142857
8408,8409,0.357142857142857
7113,8411,0.357142857142857
4910,8413,0.357142857142857
3926,8416,0.357142857142857
7606,8416,0.357142857142857
7611,8416,0.357142857142857
3926,8417,0.357142857142857
0808,8418,0.357142857142857
1001,8418,0.357142857142857
1806,8418,0.357142857142857
4010,8418,0.357142857142857
4804,8418,0.357142857142857
4910,8418,0.357142857142857
5404,8418,0.357142857142857
5408,8418,0.357142857142857
5503,8418,0.357142857142857
5603,8418,0.357142857142857
5609,8418,0.357142857142857
5806,8418,0.357142857142857
5807,8418,0.357142857142857
5902,8418,0.357142857142857
6507,8418,0.357142857142857
6804,8418,0.357142857142857
7226,8418,0.357142857142857
7229,8418,0.357142857142857
7301,8418,0.357142857142857
7322,8418,0.357142857142857
7419,8418,0.357142857142857
7608,8418,0.357142857142857
7907,8418,0.357142857142857
8201,8418,0.357142857142857
8208,8418,0.357142857142857
8402,8418,0.357142857142857
8415,8418,0.357142857142857
4804,8421,0.357142857142857
7503,8421,0.357142857142857
7606,8421,0.357142857142857
8418,8421,0.357142857142857
1806,8422,0.357142857142857
2806,8422,0.357142857142857
3926,8422,0.357142857142857
5911,8422,0.357142857142857
0203,8428,0.357142857142857
1501,8428,0.357142857142857
2209,8428,0.357142857142857
2509,8428,0.357142857142857
2621,8428,0.357142857142857
2817,8428,0.357142857142857
3815,8428,0.357142857142857
3821,8428,0.357142857142857
3906,8428,0.357142857142857
3909,8428,0.357142857142857
4010,8428,0.357142857142857
4810,8428,0.357142857142857
4812,8428,0.357142857142857
5906,8428,0.357142857142857
6506,8428,0.357142857142857
6902,8428,0.357142857142857
7013,8428,0.357142857142857
7220,8428,0.357142857142857
7222,8428,0.357142857142857
7225,8428,0.357142857142857
7227,8428,0.357142857142857
7312,8428,0.357142857142857
7318,8428,0.357142857142857
7412,8428,0.357142857142857
7416,8428,0.357142857142857
7608,8428,0.357142857142857
7609,8428,0.357142857142857
8201,8428,0.357142857142857
8207,8428,0.357142857142857
8301,8428,0.357142857142857
8402,8428,0.357142857142857
8407,8428,0.357142857142857
8414,8428,0.357142857142857
0205,8432,0.357142857142857
0405,8432,0.357142857142857
0707,8432,0.357142857142857
1004,8432,0.357142857142857
1213,8432,0.357142857142857
1702,8432,0.357142857142857
2706,8432,0.357142857142857
3503,8432,0.357142857142857
3821,8432,0.357142857142857
3914,8432,0.357142857142857
4405,8432,0.357142857142857
4701,8432,0.357142857142857
4802,8432,0.357142857142857
4804,8432,0.357142857142857
4812,8432,0.357142857142857
5302,8432,0.357142857142857
5704,8432,0.357142857142857
5910,8432,0.357142857142857
6216,8432,0.357142857142857
6808,8432,0.357142857142857
6815,8432,0.357142857142857
6902,8432,0.357142857142857
7208,8432,0.357142857142857
7315,8432,0.357142857142857
7412,8432,0.357142857142857
7416,8432,0.357142857142857
7907,8432,0.357142857142857
8310,8432,0.357142857142857
8406,8432,0.357142857142857
8409,8432,0.357142857142857
8414,8432,0.357142857142857
8417,8432,0.357142857142857
4910,8434,0.357142857142857
4008,8435,0.357142857142857
8418,8435,0.357142857142857
8432,8435,0.357142857142857
0208,8436,0.357142857142857
4804,8436,0.357142857142857
7611,8436,0.357142857142857
8418,8436,0.357142857142857
4008,8439,0.357142857142857
5911,8439,0.357142857142857
0208,8440,0.357142857142857
3926,8440,0.357142857142857
4008,8440,0.357142857142857
7611,8440,0.357142857142857
8432,8440,0.357142857142857
4008,8441,0.357142857142857
8428,8441,0.357142857142857
2821,8444,0.357142857142857
2821,8446,0.357142857142857
6603,8446,0.357142857142857
2821,8447,0.357142857142857
4008,8448,0.357142857142857
3407,8449,0.357142857142857
4008,8450,0.357142857142857
8428,8450,0.357142857142857
4008,8451,0.357142857142857
4910,8451,0.357142857142857
7606,8451,0.357142857142857
8409,8451,0.357142857142857
7606,8453,0.357142857142857
5911,8454,0.357142857142857
8428,8454,0.357142857142857
8432,8454,0.357142857142857
4008,8455,0.357142857142857
2821,8456,0.357142857142857
2919,8456,0.357142857142857
2920,8456,0.357142857142857
2926,8456,0.357142857142857
3407,8456,0.357142857142857
3908,8456,0.357142857142857
5113,8456,0.357142857142857
5903,8456,0.357142857142857
6909,8456,0.357142857142857
7003,8456,0.357142857142857
7014,8456,0.357142857142857
7221,8456,0.357142857142857
8103,8456,0.357142857142857
8106,8456,0.357142857142857
8204,8456,0.357142857142857
8428,8456,0.357142857142857
8446,8456,0.357142857142857
3908,8457,0.357142857142857
2821,8458,0.357142857142857
2917,8458,0.357142857142857
3817,8458,0.357142857142857
2806,8459,0.357142857142857
5911,8459,0.357142857142857
4806,8460,0.357142857142857
7221,8460,0.357142857142857
7507,8460,0.357142857142857
8202,8460,0.357142857142857
8456,8460,0.357142857142857
4008,8462,0.357142857142857
8409,8462,0.357142857142857
5911,8464,0.357142857142857
8418,8464,0.357142857142857
3926,8465,0.357142857142857
4910,8465,0.357142857142857
3926,8466,0.357142857142857
3926,8468,0.357142857142857
0505,8470,0.357142857142857
3926,8472,0.357142857142857
4008,8475,0.357142857142857
2806,8476,0.357142857142857
3926,8476,0.357142857142857
7606,8476,0.357142857142857
7611,8476,0.357142857142857
2823,8480,0.357142857142857
2917,8480,0.357142857142857
2934,8480,0.357142857142857
3911,8480,0.357142857142857
3918,8480,0.357142857142857
5110,8480,0.357142857142857
5604,8480,0.357142857142857
5905,8480,0.357142857142857
6911,8480,0.357142857142857
7016,8480,0.357142857142857
7225,8480,0.357142857142857
7507,8480,0.357142857142857
8209,8480,0.357142857142857
8446,8480,0.357142857142857
7503,8481,0.357142857142857
8409,8481,0.357142857142857
8418,8481,0.357142857142857
7606,8482,0.357142857142857
8409,8482,0.357142857142857
8418,8482,0.357142857142857
7606,8483,0.357142857142857
8409,8483,0.357142857142857
7606,8484,0.357142857142857
7611,8484,0.357142857142857
8432,8484,0.357142857142857
1806,8501,0.357142857142857
5911,8502,0.357142857142857
7503,8502,0.357142857142857
7611,8502,0.357142857142857
8418,8502,0.357142857142857
8305,8507,0.357142857142857
3407,8508,0.357142857142857
8305,8508,0.357142857142857
5911,8509,0.357142857142857
6404,8509,0.357142857142857
3407,8510,0.357142857142857
3926,8511,0.357142857142857
4008,8511,0.357142857142857
2806,8512,0.357142857142857
8428,8512,0.357142857142857
8432,8512,0.357142857142857
5911,8514,0.357142857142857
7503,8514,0.357142857142857
8418,8514,0.357142857142857
7606,8515,0.357142857142857
8432,8515,0.357142857142857
1806,8516,0.357142857142857
2806,8516,0.357142857142857
8428,8516,0.357142857142857
2917,8527,0.357142857142857
0208,8530,0.357142857142857
4910,8530,0.357142857142857
1501,8531,0.357142857142857
3505,8531,0.357142857142857
5503,8531,0.357142857142857
5807,8531,0.357142857142857
6804,8531,0.357142857142857
7304,8531,0.357142857142857
7312,8531,0.357142857142857
8307,8531,0.357142857142857
8418,8531,0.357142857142857
8434,8531,0.357142857142857
8481,8531,0.357142857142857
8530,8531,0.357142857142857
3006,8535,0.357142857142857
3816,8535,0.357142857142857
3820,8535,0.357142857142857
4005,8535,0.357142857142857
4010,8535,0.357142857142857
4811,8535,0.357142857142857
4910,8535,0.357142857142857
5603,8535,0.357142857142857
5704,8535,0.357142857142857
6507,8535,0.357142857142857
6902,8535,0.357142857142857
7211,8535,0.357142857142857
7302,8535,0.357142857142857
7608,8535,0.357142857142857
7609,8535,0.357142857142857
7611,8535,0.357142857142857
8002,8535,0.357142857142857
8208,8535,0.357142857142857
8308,8535,0.357142857142857
8406,8535,0.357142857142857
8427,8535,0.357142857142857
8434,8535,0.357142857142857
8436,8535,0.357142857142857
8439,8535,0.357142857142857
8476,8535,0.357142857142857
8482,8535,0.357142857142857
8502,8535,0.357142857142857
8512,8535,0.357142857142857
8516,8535,0.357142857142857
1806,8537,0.357142857142857
0208,8539,0.357142857142857
1213,8539,0.357142857142857
2835,8539,0.357142857142857
6815,8539,0.357142857142857
7008,8539,0.357142857142857
7208,8539,0.357142857142857
7226,8539,0.357142857142857
7608,8539,0.357142857142857
8303,8539,0.357142857142857
8422,8539,0.357142857142857
8425,8539,0.357142857142857
8436,8539,0.357142857142857
8482,8539,0.357142857142857
2806,8546,0.357142857142857
3926,8546,0.357142857142857
4804,8546,0.357142857142857
7606,8547,0.357142857142857
8432,8547,0.357142857142857
8535,8547,0.357142857142857
2003,8601,0.357142857142857
2821,8601,0.357142857142857
2928,8601,0.357142857142857
3801,8601,0.357142857142857
3911,8601,0.357142857142857
4109,8601,0.357142857142857
5113,8601,0.357142857142857
5507,8601,0.357142857142857
5903,8601,0.357142857142857
7221,8601,0.357142857142857
7507,8601,0.357142857142857
8401,8601,0.357142857142857
8449,8601,0.357142857142857
8458,8601,0.357142857142857
8480,8601,0.357142857142857
2837,8602,0.357142857142857
8460,8603,0.357142857142857
4008,8604,0.357142857142857
5911,8604,0.357142857142857
7606,8604,0.357142857142857
8305,8605,0.357142857142857
8480,8605,0.357142857142857
0707,8606,0.357142857142857
8428,8606,0.357142857142857
1806,8701,0.357142857142857
5911,8701,0.357142857142857
7611,8701,0.357142857142857
5911,8704,0.357142857142857
8418,8704,0.357142857142857
8535,8704,0.357142857142857
2806,8706,0.357142857142857
4008,8706,0.357142857142857
4008,8707,0.357142857142857
8409,8707,0.357142857142857
3926,8709,0.357142857142857
7503,8709,0.357142857142857
3807,8710,0.357142857142857
5911,8711,0.357142857142857
8409,8711,0.357142857142857
8531,8711,0.357142857142857
0208,8712,0.357142857142857
2806,8712,0.357142857142857
6207,8712,0.357142857142857
8409,8712,0.357142857142857
8418,8712,0.357142857142857
8535,8712,0.357142857142857
4008,8801,0.357142857142857
8428,8801,0.357142857142857
8539,8801,0.357142857142857
4008,8804,0.357142857142857
7503,9001,0.357142857142857
3908,9002,0.357142857142857
3911,9002,0.357142857142857
6913,9002,0.357142857142857
7015,9002,0.357142857142857
8103,9002,0.357142857142857
8211,9002,0.357142857142857
8456,9002,0.357142857142857
8458,9002,0.357142857142857
8505,9002,0.357142857142857
7611,9005,0.357142857142857
8428,9005,0.357142857142857
0505,9008,0.357142857142857
8456,9010,0.357142857142857
8480,9010,0.357142857142857
2925,9012,0.357142857142857
7503,9014,0.357142857142857
8428,9014,0.357142857142857
3407,9016,0.357142857142857
3908,9016,0.357142857142857
2925,9017,0.357142857142857
3407,9017,0.357142857142857
7611,9018,0.357142857142857
8531,9019,0.357142857142857
3926,9020,0.357142857142857
8432,9020,0.357142857142857
3002,9021,0.357142857142857
3606,9021,0.357142857142857
4010,9021,0.357142857142857
5911,9021,0.357142857142857
7611,9021,0.357142857142857
8413,9021,0.357142857142857
8434,9021,0.357142857142857
8436,9021,0.357142857142857
8440,9021,0.357142857142857
8535,9021,0.357142857142857
9021,9025,0.357142857142857
7611,9026,0.357142857142857
8539,9026,0.357142857142857
9021,9026,0.357142857142857
4008,9027,0.357142857142857
7503,9027,0.357142857142857
8531,9027,0.357142857142857
8539,9027,0.357142857142857
4008,9028,0.357142857142857
8418,9028,0.357142857142857
8535,9028,0.357142857142857
8409,9029,0.357142857142857
7503,9030,0.357142857142857
9021,9030,0.357142857142857
3926,9031,0.357142857142857
7503,9031,0.357142857142857
8535,9031,0.357142857142857
5911,9032,0.357142857142857
8409,9032,0.357142857142857
2933,9103,0.357142857142857
2934,9103,0.357142857142857
5113,9103,0.357142857142857
5605,9103,0.357142857142857
9008,9103,0.357142857142857
2938,9104,0.357142857142857
4503,9104,0.357142857142857
7014,9104,0.357142857142857
7110,9104,0.357142857142857
8460,9104,0.357142857142857
2938,9111,0.357142857142857
7015,9111,0.357142857142857
9104,9114,0.357142857142857
8209,9201,0.357142857142857
8456,9201,0.357142857142857
8508,9201,0.357142857142857
9016,9201,0.357142857142857
5905,9202,0.357142857142857
2920,9205,0.357142857142857
2926,9205,0.357142857142857
3908,9205,0.357142857142857
4806,9205,0.357142857142857
5113,9205,0.357142857142857
7002,9205,0.357142857142857
7014,9205,0.357142857142857
7225,9205,0.357142857142857
7505,9205,0.357142857142857
8102,9205,0.357142857142857
8202,9205,0.357142857142857
8446,9205,0.357142857142857
8449,9205,0.357142857142857
8601,9205,0.357142857142857
9002,9205,0.357142857142857
9010,9205,0.357142857142857
9107,9205,0.357142857142857
9201,9205,0.357142857142857
8428,9209,0.357142857142857
8456,9302,0.357142857142857
8480,9302,0.357142857142857
2209,9303,0.357142857142857
5911,9303,0.357142857142857
7611,9303,0.357142857142857
8531,9303,0.357142857142857
8535,9303,0.357142857142857
4804,9305,0.357142857142857
8428,9305,0.357142857142857
8535,9305,0.357142857142857
2515,9306,0.357142857142857
7611,9306,0.357142857142857
0208,9402,0.357142857142857
7611,9402,0.357142857142857
0712,9403,0.357142857142857
6110,9403,0.357142857142857
7902,9403,0.357142857142857
4820,9406,0.357142857142857
6207,9406,0.357142857142857
6603,9503,0.357142857142857
8304,9503,0.357142857142857
8507,9503,0.357142857142857
8508,9503,0.357142857142857
8527,9503,0.357142857142857
6110,9507,0.357142857142857
4008,9508,0.357142857142857
8535,9508,0.357142857142857
4910,9603,0.357142857142857
5609,9603,0.357142857142857
6117,9603,0.357142857142857
7608,9603,0.357142857142857
8421,9603,0.357142857142857
8422,9603,0.357142857142857
8481,9603,0.357142857142857
9003,9603,0.357142857142857
9018,9603,0.357142857142857
9026,9603,0.357142857142857
0208,9604,0.357142857142857
1806,9604,0.357142857142857
2806,9604,0.357142857142857
4008,9604,0.357142857142857
7606,9604,0.357142857142857
3407,9610,0.357142857142857
6913,9610,0.357142857142857
0505,9611,0.357142857142857
8531,9612,0.357142857142857
9104,9613,0.357142857142857
0806,9614,0.357142857142857
2515,9614,0.357142857142857
8428,9618,0.357142857142857
1102,2202,0.356164383561644
1104,2202,0.356164383561644
2104,2202,0.356164383561644
2201,2202,0.356164383561644
2202,3921,0.356164383561644
2202,6102,0.356164383561644
2202,6310,0.356164383561644
2202,7306,0.356164383561644
2202,7902,0.356164383561644
2202,8309,0.356164383561644
0106,0804,0.355932203389831
0702,0804,0.355932203389831
0804,0805,0.355932203389831
0804,1106,0.355932203389831
0804,1212,0.355932203389831
0804,2103,0.355932203389831
0305,2302,0.355932203389831
0713,2302,0.355932203389831
0901,2302,0.355932203389831
1404,2302,0.355932203389831
0804,2501,0.355932203389831
2302,2716,0.355932203389831
0804,3301,0.355932203389831
2302,6211,0.355932203389831
2302,6310,0.355932203389831
2302,7001,0.355932203389831
2302,7214,0.355932203389831
0804,7801,0.355932203389831
1504,1604,0.355555555555556
1513,1604,0.355555555555556
1517,1604,0.355555555555556
0408,2005,0.355555555555556
0807,2005,0.355555555555556
1401,2005,0.355555555555556
1604,2005,0.355555555555556
1901,2005,0.355555555555556
2005,2101,0.355555555555556
1604,2102,0.355555555555556
1604,2104,0.355555555555556
2005,2811,0.355555555555556
1604,3920,0.355555555555556
2005,3925,0.355555555555556
0401,4004,0.355555555555556
0604,4004,0.355555555555556
0701,4004,0.355555555555556
0709,4004,0.355555555555556
2105,4004,0.355555555555556
3102,4004,0.355555555555556
2005,4410,0.355555555555556
2005,4411,0.355555555555556
4004,4417,0.355555555555556
2005,4910,0.355555555555556
2005,4911,0.355555555555556
4004,5207,0.355555555555556
2005,5401,0.355555555555556
1604,6104,0.355555555555556
4820,6105,0.355555555555556
5205,6105,0.355555555555556
5505,6105,0.355555555555556
5802,6105,0.355555555555556
5807,6105,0.355555555555556
1604,6107,0.355555555555556
1604,6111,0.355555555555556
2005,6113,0.355555555555556
4004,6113,0.355555555555556
1604,6114,0.355555555555556
2005,6201,0.355555555555556
2005,6208,0.355555555555556
6105,6216,0.355555555555556
2005,6217,0.355555555555556
6105,6302,0.355555555555556
6105,6304,0.355555555555556
1604,6401,0.355555555555556
2001,6405,0.355555555555556
2209,6405,0.355555555555556
2403,6405,0.355555555555556
4817,6405,0.355555555555556
5209,6405,0.355555555555556
6402,6405,0.355555555555556
6405,6802,0.355555555555556
4004,6806,0.355555555555556
4004,6807,0.355555555555556
1604,6810,0.355555555555556
2005,6901,0.355555555555556
2005,7217,0.355555555555556
6405,7309,0.355555555555556
1604,7311,0.355555555555556
1604,7314,0.355555555555556
6405,7321,0.355555555555556
6405,7326,0.355555555555556
4004,7601,0.355555555555556
4004,7610,0.355555555555556
6405,7612,0.355555555555556
6105,7902,0.355555555555556
6405,8309,0.355555555555556
2005,8418,0.355555555555556
2005,9401,0.355555555555556
6405,9406,0.355555555555556
0106,2523,0.355263157894737
