country_id,country_code,product_id,product_code,year,export_value,import_value,source_export_rca,source_pci,total_country_exports,total_world_exports_product,total_world_exports,export_share_country,export_share_world_product,rca,mcp,mcp_075,product_chapter,product_section,region
68,BOL,1341,6111,1995,41585,502365,0.139432,-1.36,928895391,1842384586,4783875842339,0.0000447682272976204,0.000385123829864948,0.116243721696784,0,0,61,Textiles and apparel,Latin America and Caribbean
68,BOL,1342,6112,1995,17490,847191,0.06181,-1.253,928895391,1683325278,4783875842339,0.0000188288155689643,0.000351874783852452,0.0535099883055549,0,0,61,Textiles and apparel,Latin America and Caribbean
68,BOL,1343,6113,1995,5110,0,0.369661,-0.674,928895391,101774252,4783875842339,0.00000550115766480318,0.0000212744342357847,0.258580679694408,0,0,61,Textiles and apparel,Latin America and Caribbean
68,BOL,1344,6114,1995,25521,877230,0.11836,-1.437,928895391,1303192925,4783875842339,0.0000274745684468575,0.000272413617733613,0.100856075681666,0,0,61,Textiles and apparel,Latin America and Caribbean
68,BOL,1345,6115,1995,98003,1192575,0.141846,-0.916,928895391,3816136372,4783875842339,0.000105504883488005,0.000797708071398057,0.132260017506277,0,0,61,Textiles and apparel,Latin America and Caribbean
68,BOL,1346,6116,1995,43222,61411,0.351002,-1.463,928895391,773880683,4783875842339,0.0000465305355358362,0.000161768555143275,0.287636466151441,0,0,61,Textiles and apparel,Latin America and Caribbean
68,BOL,1347,6117,1995,240894,80060,2.455398,-0.504,928895391,686804757,4783875842339,0.000259333830627221,0.000143566593204935,1.80636612486188,1,1,61,Textiles and apparel,Latin America and Caribbean
68,BOL,1348,6201,1995,86151,307000,0.097956,-1.425,928895391,5105838825,4783875842339,0.0000927456426576241,0.00106730170122968,0.0868973061232526,0,0,62,Textiles and apparel,Latin America and Caribbean
68,BOL,1349,6202,1995,93505,90812,0.138063,-1.296,928895391,3860938369,4783875842339,0.000100662572885993,0.000807073280378501,0.124725443566641,0,0,62,Textiles and apparel,Latin America and Caribbean
68,BOL,1350,6203,1995,382249,4495201,0.115158,-1.511,928895391,19278128512,4783875842339,0.000411509200824531,0.00402981372162332,0.102116184332899,0,0,62,Textiles and apparel,Latin America and Caribbean
68,BOL,1351,6204,1995,364649,1866678,0.097967,-1.53,928895391,21598093111,4783875842339,0.000392561965031862,0.00451476874041111,0.0869506252929615,0,0,62,Textiles and apparel,Latin America and Caribbean
68,BOL,1352,6205,1995,3540473,1130710,2.439066,-1.774,928895391,8703492117,4783875842339,0.00381148731526002,0.00181933904721586,2.09498461603007,1,1,62,Textiles and apparel,Latin America and Caribbean
68,BOL,1353,6206,1995,61524,352300,0.059409,-1.469,928895391,6221165310,4783875842339,0.0000662335076652351,0.00130044455897883,0.0509314351065031,0,0,62,Textiles and apparel,Latin America and Caribbean
68,BOL,1354,6207,1995,3746,416028,0.019956,-1.729,928895391,1089439407,4783875842339,0.00000403274689087138,0.000227731538799163,0.0177083372471648,0,0,62,Textiles and apparel,Latin America and Caribbean
68,BOL,1355,6208,1995,55953,821142,0.150229,-1.613,928895391,2200243027,4783875842339,0.0000602360616083625,0.00045992895708686,0.130968186891061,0,0,62,Textiles and apparel,Latin America and Caribbean
68,BOL,1356,6209,1995,29450,405609,0.178583,-1.616,928895391,987810416,4783875842339,0.0000317043235280731,0.000206487469272828,0.153541150171117,0,0,62,Textiles and apparel,Latin America and Caribbean
68,BOL,1357,6210,1995,19472,200980,0.06563,-1.213,928895391,1752811523,4783875842339,0.000020962532690616,0.000366399877581896,0.0572121716550806,0,0,62,Textiles and apparel,Latin America and Caribbean
68,BOL,1358,6211,1995,23735,482058,0.028811,-1.357,928895391,4968844589,4783875842339,0.000025551854632897,0.001038665039135,0.0246006688105885,0,0,62,Textiles and apparel,Latin America and Caribbean
68,BOL,1359,6212,1995,102609,3543083,0.157208,-1.021,928895391,3834231820,4783875842339,0.000110463461218746,0.000801490662877512,0.137822517884562,0,0,62,Textiles and apparel,Latin America and Caribbean
68,BOL,1360,6213,1995,0,144669,0,-1.094,928895391,180542277,4783875842339,0,0.0000377397497238822,0,0,0,62,Textiles and apparel,Latin America and Caribbean
68,BOL,1361,6214,1995,45949,45434,0.196412,-1.097,928895391,1265519702,4783875842339,0.0000494662805362116,0.000264538575771491,0.186990802350659,0,0,62,Textiles and apparel,Latin America and Caribbean
68,BOL,1362,6215,1995,0,127170,0,-0.958,928895391,890135606,4783875842339,0,0.000186069964049231,0,0,0,62,Textiles and apparel,Latin America and Caribbean
68,BOL,1363,6216,1995,731,11820,0.011978,-1.9,928895391,378039490,4783875842339,0.000000786956213888675,0.0000790236834021101,0.00995848560847597,0,0,62,Textiles and apparel,Latin America and Caribbean
68,BOL,1364,6217,1995,65528,281636,0.24457,-0.507,928895391,1528368886,4783875842339,0.0000705440038080671,0.000319483393041557,0.220806481164707,0,0,62,Textiles and apparel,Latin America and Caribbean
68,BOL,1365,6301,1995,423620,1348137,2.795532,-1.032,928895391,818246163,4783875842339,0.000456047046959672,0.000171042516563292,2.66627886517864,1,1,63,Textiles and apparel,Latin America and Caribbean
68,BOL,1366,6302,1995,3942,3538219,0.003787,-1.209,928895391,5879188073,4783875842339,0.00000424375019856246,0.00122895916757854,0.00345312546626271,0,0,63,Textiles and apparel,Latin America and Caribbean
68,BOL,1367,6303,1995,0,77492,0,-0.331,928895391,680756850,4783875842339,0,0.000142302365787812,0,0,0,63,Textiles and apparel,Latin America and Caribbean
68,BOL,1368,6304,1995,2170,1569071,0.010049,-1.237,928895391,1165683793,4783875842339,0.00000233610804943697,0.000243669324083055,0.00958720617881593,0,0,63,Textiles and apparel,Latin America and Caribbean
68,BOL,1369,6305,1995,262422,360023,1.138414,-1.538,928895391,1236304037,4783875842339,0.000282509744953617,0.000258431463889232,1.09317085737945,1,1,63,Textiles and apparel,Latin America and Caribbean
68,BOL,1370,6306,1995,21996,455342,0.123179,-1.301,928895391,1007033591,4783875842339,0.0000236797385508827,0.0002105057957582,0.112489722506656,0,0,63,Textiles and apparel,Latin America and Caribbean
68,BOL,1371,6307,1995,7994,372929,0.027236,-0.893,928895391,1769110268,4783875842339,0.00000860592062082909,0.000369806894305815,0.0232713904292773,0,0,63,Textiles and apparel,Latin America and Caribbean
68,BOL,1372,6308,1995,0,25213,0,0.153,928895391,62165920,4783875842339,0,0.000012994885747203,0,0,0,63,Textiles and apparel,Latin America and Caribbean
68,BOL,1373,6309,1995,5268,860218,0.027918,-0.952,928895391,1040160476,4783875842339,0.00000567125216794191,0.00021743049156799,0.0260830582088278,0,0,63,Textiles and apparel,Latin America and Caribbean
68,BOL,1374,6310,1995,0,478759,0,-1.047,928895391,354677198,4783875842339,0,0.0000741401344200827,0,0,0,63,Textiles and apparel,Latin America and Caribbean
68,BOL,1375,6401,1995,5998,1097963,0.06536,-0.637,928895391,495165030,4783875842339,0.00000645713183434237,0.000103507082190055,0.0623834784801111,0,0,64,Footwear and headgear,Latin America and Caribbean
68,BOL,1376,6402,1995,12962,2403243,0.012169,-0.878,928895391,7297930089,4783875842339,0.0000139542085423051,0.00152552665025516,0.00914714176902191,0,0,64,Footwear and headgear,Latin America and Caribbean
68,BOL,1377,6403,1995,1174613,19624896,0.303416,-0.815,928895391,22358248277,4783875842339,0.00126452667478033,0.00467366817489734,0.270564068192133,0,0,64,Footwear and headgear,Latin America and Caribbean
68,BOL,1378,6404,1995,129488,9406065,0.180916,-0.913,928895391,4259633635,4783875842339,0.000139399981154606,0.000890414754768661,0.156556234505372,0,0,64,Footwear and headgear,Latin America and Caribbean
68,BOL,1379,6405,1995,184911,1554720,0.797237,-0.765,928895391,1287218887,4783875842339,0.000199065472594212,0.00026907447630803,0.73981551623026,0,0,64,Footwear and headgear,Latin America and Caribbean
68,BOL,1380,6406,1995,14722,2585169,0.020076,-0.698,928895391,4473288056,4783875842339,0.0000158489321215719,0.000935076118909653,0.0169493496850851,0,0,64,Footwear and headgear,Latin America and Caribbean
68,BOL,1381,6501,1995,274951,1382154,47.604927,-0.728,928895391,29405789,4783875842339,0.000295997808433523,0.00000614685455248406,48.1543537277784,1,1,65,Footwear and headgear,Latin America and Caribbean
68,BOL,1382,6502,1995,35381,87306,6.971409,-1.365,928895391,25840360,4783875842339,0.0000380893266807048,0.00000540155322830573,7.05155074305396,1,1,65,Footwear and headgear,Latin America and Caribbean
68,BOL,1383,6503,1995,22250,4727,2.311069,-0.165,928895391,52194455,4783875842339,0.0000239531816128906,0.0000109104953222365,2.19542568008548,1,1,65,Footwear and headgear,Latin America and Caribbean
68,BOL,1384,6504,1995,0,35437,0,-1.531,928895391,134912777,4783875842339,0,0.0000282015632190898,0,0,0,65,Footwear and headgear,Latin America and Caribbean
68,BOL,1385,6505,1995,83267,52145,0.508453,-1.325,928895391,1210711666,4783875842339,0.0000896408797015982,0.000253081749171827,0.354197329499006,0,0,65,Footwear and headgear,Latin America and Caribbean
68,BOL,1386,6506,1995,28799,264793,0.215934,-0.137,928895391,759108062,4783875842339,0.0000310034911132421,0.000158680552551474,0.19538305491585,0,0,65,Footwear and headgear,Latin America and Caribbean
68,BOL,1387,6507,1995,0,32975,0,-0.209,928895391,60478089,4783875842339,0,0.0000126420691073852,0,0,0,65,Footwear and headgear,Latin America and Caribbean
68,BOL,1388,6601,1995,0,102888,0,-0.599,928895391,1039561319,4783875842339,0,0.000217305246469717,0,0,0,66,Footwear and headgear,Latin America and Caribbean
68,BOL,1392,6702,1995,0,53398,0,-1.128,928895391,1248773669,4783875842339,0,0.000261038059965501,0,0,0,67,Footwear and headgear,Latin America and Caribbean
68,BOL,1394,6704,1995,2075,4998,0.035753,-2.182,928895391,329788144,4783875842339,0.00000223383603805609,0.000068937437941273,0.0324038157605896,0,0,67,Footwear and headgear,Latin America and Caribbean
68,BOL,1395,6801,1995,1554,0,0.038411,-0.303,928895391,215215897,4783875842339,0.00000167295479669357,0.0000449877680970026,0.0371868814004364,0,0,68,Stone and glass,Latin America and Caribbean
68,BOL,1396,6802,1995,27537,878952,0.037961,-0.406,928895391,4034452760,4783875842339,0.0000296448881831087,0.000843343952260145,0.0351515987085233,0,0,68,Stone and glass,Latin America and Caribbean
68,BOL,1397,6803,1995,8446,0,0.122283,-0.205,928895391,367706416,4783875842339,0.00000909252008550444,0.0000768637038498507,0.118294066381009,0,0,68,Stone and glass,Latin America and Caribbean
68,BOL,1398,6804,1995,1071,567052,0.003752,1.049,928895391,1560303985,4783875842339,0.00000115298235988341,0.00032615896323871,0.00353503196243471,0,0,68,Stone and glass,Latin America and Caribbean
68,BOL,1399,6805,1995,0,961444,0,1.07,928895391,1481263422,4783875842339,0,0.0003096366776266,0,0,0,68,Stone and glass,Latin America and Caribbean
68,BOL,1400,6806,1995,0,209966,0,1.327,928895391,1366675803,4783875842339,0,0.000285683794488234,0,0,0,68,Stone and glass,Latin America and Caribbean
68,BOL,1401,6807,1995,0,500964,0,0.742,928895391,770375929,4783875842339,0,0.000161035937049599,0,0,0,68,Stone and glass,Latin America and Caribbean
68,BOL,1402,6808,1995,0,99883,0,0.337,928895391,157692742,4783875842339,0,0.0000329633851707361,0,0,0,68,Stone and glass,Latin America and Caribbean
68,BOL,1403,6809,1995,0,79706,0,0.967,928895391,689527753,4783875842339,0,0.000144135796104371,0,0,0,68,Stone and glass,Latin America and Caribbean
68,BOL,1404,6810,1995,0,138595,0,0.426,928895391,1596967984,4783875842339,0,0.000333823041531778,0,0,0,68,Stone and glass,Latin America and Caribbean
68,BOL,1405,6811,1995,3234,272503,0.051083,-0.561,928895391,339874337,4783875842339,0.00000348155457690284,0.000071045810593994,0.0490043613802776,0,0,68,Stone and glass,Latin America and Caribbean
68,BOL,1406,6812,1995,2954,223669,0.079538,-0.438,928895391,200932315,4783875842339,0.00000318012128020129,0.0000420019920294916,0.0757135822979153,0,0,68,Stone and glass,Latin America and Caribbean
68,BOL,1407,6813,1995,115679,538072,0.856007,0.386,928895391,720748943,4783875842339,0.000124533936889778,0.000150662133958644,0.826577545516262,0,1,68,Stone and glass,Latin America and Caribbean
68,BOL,1408,6814,1995,0,1074,0,0.525,928895391,159033279,4783875842339,0,0.0000332436050268067,0,0,0,68,Stone and glass,Latin America and Caribbean
68,BOL,1409,6815,1995,0,585678,0,0.863,928895391,1272558179,4783875842339,0,0.000266009867508978,0,0,0,68,Stone and glass,Latin America and Caribbean
68,BOL,1410,6901,1995,0,41991,0,-0.311,928895391,82652443,4783875842339,0,0.0000172772968454776,0,0,0,69,Stone and glass,Latin America and Caribbean
68,BOL,1411,6902,1995,0,983554,0,0.89,928895391,2090328955,4783875842339,0,0.000436953011300972,0,0,0,69,Stone and glass,Latin America and Caribbean
68,BOL,1412,6903,1995,0,277642,0,1.522,928895391,978798654,4783875842339,0,0.000204603690868664,0,0,0,69,Stone and glass,Latin America and Caribbean
68,BOL,1413,6904,1995,2981,63318,0.036216,0.029,928895391,439283618,4783875842339,0.00000320918806238323,0.0000918258818743129,0.0349486222933946,0,0,69,Stone and glass,Latin America and Caribbean
68,BOL,1414,6905,1995,0,63219,0,0.173,928895391,302631654,4783875842339,0,0.0000632607667869643,0,0,0,69,Stone and glass,Latin America and Caribbean
68,BOL,1416,6907,1995,0,155267,0,-0.265,928895391,822917109,4783875842339,0,0.000172018910214369,0,0,0,69,Stone and glass,Latin America and Caribbean
68,BOL,1417,6908,1995,0,7811385,0,-0.471,928895391,5413550162,4783875842339,0,0.00113162430222126,0,0,0,69,Stone and glass,Latin America and Caribbean
68,BOL,1418,6909,1995,0,156232,0,2.995,928895391,1356327967,4783875842339,0,0.000283520729153549,0,0,0,69,Stone and glass,Latin America and Caribbean
68,BOL,1419,6910,1995,0,3288722,0,-0.671,928895391,1518090304,4783875842339,0,0.000317334804253146,0,0,0,69,Stone and glass,Latin America and Caribbean
68,BOL,1420,6911,1995,0,822894,0,-0.37,928895391,2311214097,4783875842339,0,0.000483125853004991,0,0,0,69,Stone and glass,Latin America and Caribbean
68,BOL,1421,6912,1995,0,557476,0,-0.883,928895391,1289814291,4783875842339,0,0.000269617007946712,0,0,0,69,Stone and glass,Latin America and Caribbean
68,BOL,1422,6913,1995,129631,227947,0.448116,-0.96,928895391,1740752692,4783875842339,0.000139553927445421,0.000363879153508484,0.38351723669756,0,0,69,Stone and glass,Latin America and Caribbean
68,BOL,1423,6914,1995,20921,125547,0.123699,-0.98,928895391,926315867,4783875842339,0.0000225224500010465,0.000193632923915327,0.116315188272916,0,0,69,Stone and glass,Latin America and Caribbean
68,BOL,1424,7001,1995,0,111813,0,0.193,928895391,102011571,4783875842339,0,0.0000213240423376295,0,0,0,70,Stone and glass,Latin America and Caribbean
68,BOL,1425,7002,1995,0,57388,0,1.609,928895391,773227638,4783875842339,0,0.000161632045538611,0,0,0,70,Stone and glass,Latin America and Caribbean
68,BOL,1426,7003,1995,2840,698746,0.052207,0.037,928895391,297377210,4783875842339,0.00000305739486654424,0.0000621624013249061,0.0491839890573734,0,0,70,Stone and glass,Latin America and Caribbean
68,BOL,1427,7004,1995,0,492774,0,-0.137,928895391,204502188,4783875842339,0,0.0000427482223075447,0,0,0,70,Stone and glass,Latin America and Caribbean
68,BOL,1428,7005,1995,0,3543188,0,0.295,928895391,2720967083,4783875842339,0,0.000568778783704727,0,0,0,70,Stone and glass,Latin America and Caribbean
68,BOL,1429,7006,1995,0,86495,0,0.701,928895391,620565498,4783875842339,0,0.000129720234899864,0,0,0,70,Stone and glass,Latin America and Caribbean
68,BOL,1430,7007,1995,12304,308900,0.023107,0.949,928895391,2849458720,4783875842339,0.0000132458402950564,0.000595638100550453,0.0222380675158547,0,0,70,Stone and glass,Latin America and Caribbean
68,BOL,1431,7008,1995,0,45595,0,1.294,928895391,283013512,4783875842339,0,0.0000591598781672446,0,0,0,70,Stone and glass,Latin America and Caribbean
68,BOL,1432,7009,1995,0,480913,0,1.292,928895391,1238063820,4783875842339,0,0.000258799321053171,0,0,0,70,Stone and glass,Latin America and Caribbean
68,BOL,1433,7010,1995,1774388,1536266,3.243483,-0.42,928895391,2966731633,4783875842339,0.00191021294452736,0.000620152305530878,3.08023194865353,1,1,70,Stone and glass,Latin America and Caribbean
68,BOL,1434,7011,1995,0,59409,0,0.984,928895391,2217479048,4783875842339,0,0.000463531897791854,0,0,0,70,Stone and glass,Latin America and Caribbean
68,BOL,1435,7012,1995,0,4613,0,-0.024,928895391,54450102,4783875842339,0,0.0000113820056779269,0,0,0,70,Stone and glass,Latin America and Caribbean
68,BOL,1436,7013,1995,20393,4067078,0.025657,0.283,928895391,4364196392,4783875842339,0.0000219540329272664,0.000912272085612112,0.0240652249186555,0,0,70,Stone and glass,Latin America and Caribbean
68,BOL,1437,7014,1995,0,57612,0,2.022,928895391,337059386,4783875842339,0,0.000070457385832823,0,0,0,70,Stone and glass,Latin America and Caribbean
68,BOL,1438,7015,1995,0,67101,0,0.417,928895391,219942309,4783875842339,0,0.0000459757561125296,0,0,0,70,Stone and glass,Latin America and Caribbean
68,BOL,1439,7016,1995,4972,85026,0.109753,0.15,928895391,243130465,4783875842339,0.00000535259411142885,0.0000508229044843115,0.10531854024756,0,0,70,Stone and glass,Latin America and Caribbean
68,BOL,1440,7017,1995,0,285932,0,0.464,928895391,444660171,4783875842339,0,0.0000929497724553383,0,0,0,70,Stone and glass,Latin America and Caribbean
68,BOL,1441,7018,1995,0,97463,0,-0.385,928895391,608898299,4783875842339,0,0.000127281375827323,0,0,0,70,Stone and glass,Latin America and Caribbean
68,BOL,1442,7019,1995,1238,554027,0.001548,0.853,928895391,4419015881,4783875842339,0.00000133276579041611,0.000923731306295648,0.00144280677869496,0,0,70,Stone and glass,Latin America and Caribbean
68,BOL,1443,7020,1995,0,19816,0,0.843,928895391,623161981,4783875842339,0,0.000130262992087879,0,0,0,70,Stone and glass,Latin America and Caribbean
68,BOL,1444,7101,1995,0,18124,0,-0.905,928895391,812739723,4783875842339,0,0.000169891474984983,0,0,0,71,Precious metals,Latin America and Caribbean
68,BOL,1445,7102,1995,0,109572,0,-1.445,928895391,33705232495,4783875842339,0,0.00704559098225266,0,0,0,71,Precious metals,Latin America and Caribbean
68,BOL,1446,7103,1995,360793,9759,0.815365,-1.487,928895391,2504478638,4783875842339,0.000388410797917287,0.000523525007867988,0.741914506623204,0,0,71,Precious metals,Latin America and Caribbean
68,BOL,1447,7104,1995,0,56105,0,-0.138,928895391,455100677,4783875842339,0,0.0000951322091121591,0,0,0,71,Precious metals,Latin America and Caribbean
68,BOL,1449,7106,1995,4061184,513466,5.923995,-0.84,928895391,3653504537,4783875842339,0.00437205743439845,0.000763712240327223,5.72474448298115,1,1,71,Precious metals,Latin America and Caribbean
68,BOL,1451,7108,1995,59609407,1308894,11.564057,-1.447,928895391,26236893813,4783875842339,0.0641723573801218,0.00548444288223247,11.7007978309002,1,1,71,Precious metals,Latin America and Caribbean
68,BOL,1452,7109,1995,0,87824,0,0.452,928895391,51377194,4783875842339,0,0.0000107396587397385,0,0,0,71,Precious metals,Latin America and Caribbean
68,BOL,1455,7112,1995,20132317,0,47.517509,-1.261,928895391,2315715450,4783875842339,0.0216733952983948,0.000484066795694214,44.7735632585837,1,1,71,Precious metals,Latin America and Caribbean
68,BOL,1456,7113,1995,65567959,1971326,25.245108,-0.872,928895391,14411936692,4783875842339,0.0705870215691489,0.00301260675798674,23.4305461149269,1,1,71,Precious metals,Latin America and Caribbean
68,BOL,1457,7114,1995,234908,897984,2.199076,-0.615,928895391,596477469,4783875842339,0.000252889617362737,0.000124684981102762,2.02822838104544,1,1,71,Precious metals,Latin America and Caribbean
68,BOL,1458,7115,1995,205156,20707,2.657624,0.07,928895391,411669104,4783875842339,0.000220860176493222,0.0000860534674325329,2.56654592874342,1,1,71,Precious metals,Latin America and Caribbean
68,BOL,1459,7116,1995,992,69544,0.006224,-1.054,928895391,882085055,4783875842339,0.00000106793510831404,0.000184387112891441,0.00579180991321663,0,0,71,Precious metals,Latin America and Caribbean
68,BOL,1460,7117,1995,16904,642986,0.064251,-0.903,928895391,1731201576,4783875842339,0.0000181979587408675,0.00036188263095757,0.0502869084728224,0,0,71,Precious metals,Latin America and Caribbean
68,BOL,1462,7201,1995,0,106331,0,-0.545,928895391,2347552320,4783875842339,0,0.000490721832540746,0,0,0,72,Metals,Latin America and Caribbean
68,BOL,1463,7202,1995,0,53389,0,-0.681,928895391,7638210399,4783875842339,0,0.0015966573236285,0,0,0,72,Metals,Latin America and Caribbean
68,BOL,1464,7203,1995,0,1506,0,-0.674,928895391,471105975,4783875842339,0,0.0000984778849882651,0,0,0,72,Metals,Latin America and Caribbean
68,BOL,1465,7204,1995,19932,339444,0.014118,-0.84,928895391,7708386601,4783875842339,0.0000214577445351971,0.00161132664288192,0.0133168185544423,0,0,72,Metals,Latin America and Caribbean
68,BOL,1466,7205,1995,0,6526,0,0.811,928895391,660200628,4783875842339,0,0.000138005385122454,0,0,0,72,Metals,Latin America and Caribbean
68,BOL,1467,7206,1995,0,1418742,0,-0.379,928895391,380581487,4783875842339,0,0.0000795550510804897,0,0,0,72,Metals,Latin America and Caribbean
68,BOL,1468,7207,1995,0,43097,0,-0.634,928895391,8875880352,4783875842339,0,0.0018553743124864,0,0,0,72,Metals,Latin America and Caribbean
68,BOL,1469,7208,1995,0,6908860,0,-0.189,928895391,20597997338,4783875842339,0,0.00430571319508345,0,0,0,72,Metals,Latin America and Caribbean
68,BOL,1470,7209,1995,0,6525437,0,-0.113,928895391,11540083891,4783875842339,0,0.00241228749894932,0,0,0,72,Metals,Latin America and Caribbean
68,BOL,1471,7210,1995,0,8680819,0,0.143,928895391,15347639810,4783875842339,0,0.00320820195084662,0,0,0,72,Metals,Latin America and Caribbean
68,BOL,1472,7211,1995,0,734229,0,0.903,928895391,2947852429,4783875842339,0,0.000616205881204203,0,0,0,72,Metals,Latin America and Caribbean
68,BOL,1473,7212,1995,0,1394288,0,0.447,928895391,1973612402,4783875842339,0,0.000412555105325441,0,0,0,72,Metals,Latin America and Caribbean
68,BOL,1474,7213,1995,0,2981338,0,-0.29,928895391,5173114581,4783875842339,0,0.00108136472422969,0,0,0,72,Metals,Latin America and Caribbean
68,BOL,1475,7214,1995,0,24773865,0,-0.573,928895391,5553593247,4783875842339,0,0.00116089828206843,0,0,0,72,Metals,Latin America and Caribbean
68,BOL,1476,7215,1995,1250,1002207,0.005292,0.462,928895391,1276027114,4783875842339,0.00000134568436027475,0.000266734998159172,0.00504502359855952,0,0,72,Metals,Latin America and Caribbean
68,BOL,1477,7216,1995,8044,4774613,0.006824,0.244,928895391,6334729214,4783875842339,0.00000865974799524008,0.00132418344931434,0.0065396890436322,0,0,72,Metals,Latin America and Caribbean
68,BOL,1478,7217,1995,0,3134843,0,-0.343,928895391,2973119159,4783875842339,0,0.000621487525384091,0,0,0,72,Metals,Latin America and Caribbean
68,BOL,1480,7219,1995,0,1354432,0,1.556,928895391,11722380298,4783875842339,0,0.00245039392415931,0,0,0,72,Metals,Latin America and Caribbean
68,BOL,1481,7220,1995,0,79571,0,1.726,928895391,2252864588,4783875842339,0,0.000470928732736194,0,0,0,72,Metals,Latin America and Caribbean
68,BOL,1482,7221,1995,0,38843,0,1.496,928895391,927473414,4783875842339,0,0.000193874892360611,0,0,0,72,Metals,Latin America and Caribbean
68,BOL,1483,7222,1995,0,85814,0,0.572,928895391,2062190512,4783875842339,0,0.000431071077085421,0,0,0,72,Metals,Latin America and Caribbean
68,BOL,1484,7223,1995,0,25342,0,1.594,928895391,788611571,4783875842339,0,0.000164847834055497,0,0,0,72,Metals,Latin America and Caribbean
68,BOL,1485,7224,1995,0,30833,0,0.549,928895391,838855726,4783875842339,0,0.000175350647392608,0,0,0,72,Metals,Latin America and Caribbean
68,BOL,1486,7225,1995,0,486954,0,1.877,928895391,4203190530,4783875842339,0,0.000878616140661568,0,0,0,72,Metals,Latin America and Caribbean
68,BOL,1487,7226,1995,0,50834,0,1.297,928895391,1359376583,4783875842339,0,0.000284157998200755,0,0,0,72,Metals,Latin America and Caribbean
68,BOL,1488,7227,1995,0,268966,0,1.26,928895391,766722129,4783875842339,0,0.000160272163047008,0,0,0,72,Metals,Latin America and Caribbean
68,BOL,1489,7228,1995,0,667546,0,0.842,928895391,3113044495,4783875842339,0,0.000650736891507186,0,0,0,72,Metals,Latin America and Caribbean
68,BOL,1490,7229,1995,0,135074,0,0.749,928895391,609259349,4783875842339,0,0.000127356848103757,0,0,0,72,Metals,Latin America and Caribbean
68,BOL,1491,7301,1995,0,543672,0,-0.049,928895391,772008889,4783875842339,0,0.000161377283701104,0,0,0,73,Metals,Latin America and Caribbean
68,BOL,1492,7302,1995,0,263121,0,0.363,928895391,1124724438,4783875842339,0,0.000235107363791884,0,0,0,73,Metals,Latin America and Caribbean
68,BOL,1493,7303,1995,0,288910,0,0.044,928895391,620049540,4783875842339,0,0.000129612381348266,0,0,0,73,Metals,Latin America and Caribbean
68,BOL,1494,7304,1995,232374,7481302,0.15788,1.052,928895391,7843284791,4783875842339,0.000250161646027588,0.0016395251568998,0.152581767333551,0,0,73,Metals,Latin America and Caribbean
68,BOL,1495,7305,1995,0,992105,0,0.461,928895391,2299542959,4783875842339,0,0.000480686170541515,0,0,0,73,Metals,Latin America and Caribbean
68,BOL,1496,7306,1995,2079,10664063,0.001593,0.403,928895391,7137007824,4783875842339,0.00000223814222800897,0.00149188818004743,0.00150020776217814,0,0,73,Metals,Latin America and Caribbean
68,BOL,1497,7307,1995,0,1593250,0,0.979,928895391,4647803989,4783875842339,0,0.000971556148649445,0,0,0,73,Metals,Latin America and Caribbean
68,BOL,1498,7308,1995,580822,5150030,0.309556,0.775,928895391,10037176888,4783875842339,0.000625282465202801,0.00209812654399753,0.298019424515482,0,0,73,Metals,Latin America and Caribbean
68,BOL,1499,7309,1995,20616,1450848,0.094648,0.264,928895391,1167946233,4783875842339,0.0000221941030171394,0.000244142254417069,0.0909064392402355,0,0,73,Metals,Latin America and Caribbean
68,BOL,1500,7310,1995,0,389727,0,-0.451,928895391,2440625759,4783875842339,0,0.000510177487759945,0,0,0,73,Metals,Latin America and Caribbean
68,BOL,1501,7311,1995,6260,2089395,0.036893,-0.227,928895391,907285049,4783875842339,0.00000673918727625595,0.000189654806876509,0.0355339650349283,0,0,73,Metals,Latin America and Caribbean
68,BOL,1502,7312,1995,10097,1291323,0.026322,0.267,928895391,2067078206,4783875842339,0.0000108698999885553,0.000432092778768551,0.0251564027974135,0,0,73,Metals,Latin America and Caribbean
68,BOL,1503,7313,1995,0,1585092,0,-0.658,928895391,122313393,4783875842339,0,0.000025567844365333,0,0,0,73,Metals,Latin America and Caribbean
68,BOL,1504,7314,1995,0,1164262,0,0.332,928895391,1579141546,4783875842339,0,0.000330096682699002,0,0,0,73,Metals,Latin America and Caribbean
68,BOL,1505,7315,1995,0,605711,0,0.922,928895391,1791068707,4783875842339,0,0.000374396988138447,0,0,0,73,Metals,Latin America and Caribbean
68,BOL,1506,7316,1995,0,15257,0,-0.105,928895391,73431549,4783875842339,0,0.0000153498024238223,0,0,0,73,Metals,Latin America and Caribbean
68,BOL,1507,7317,1995,973,992449,0.006466,-0.304,928895391,859720203,4783875842339,0.00000104748070603787,0.000179712064303837,0.00582866103116429,0,0,73,Metals,Latin America and Caribbean
68,BOL,1508,7318,1995,9921,2849890,0.006895,1.036,928895391,9017854120,4783875842339,0.0000106804276306286,0.00188505187366879,0.0056658534334346,0,0,73,Metals,Latin America and Caribbean
68,BOL,1509,7319,1995,0,106241,0,0.325,928895391,178351432,4783875842339,0,0.0000372817852883067,0,0,0,73,Metals,Latin America and Caribbean
68,BOL,1510,7320,1995,0,1090840,0,1.111,928895391,2063569727,4783875842339,0,0.000431359382017542,0,0,0,73,Metals,Latin America and Caribbean
