country_code,year,region,export_value,import_value,diversity,diversity_075,hhi,entropy,primary_share,manufacturing_share,eci,diversity_complexity
LBN,2009,Rest of world,3305018879,14605281640,259,305,0.0687713361415421,4.37680388192734,0.15268438803977,0.84731561196023,0.411563121191203,259
LBN,2010,Rest of world,3340305753,16766223647,266,326,0.0270528153670228,4.72349123913937,0.157936819863328,0.842063180136672,0.255939661681669,266
LBN,2011,Rest of world,3671623504,18670242621,251,299,0.0358984826252663,4.58733462533037,0.167133111096894,0.832866888903106,0.26349507648981,251
LBN,2012,Rest of world,3911730941,20006289083,262,317,0.0613757692625474,4.39665763442046,0.183314666017568,0.816685333982433,0.39062643924042,262
LBN,2013,Rest of world,3846727566,20757621287,275,331,0.0211838432073026,4.83723138957237,0.285169374274321,0.714830625725679,0.347610791507156,275
LBN,2014,Rest of world,3282110476,20055407854,290,346,0.0144228300481199,5.05820093373872,0.248248735061775,0.751751264938225,0.224130920443218,290
LBN,2015,Rest of world,2960177365,17896889608,277,328,0.0120065759051528,5.10007803316484,0.260182604970361,0.739817395029639,0.364827252763741,277
LBN,2016,Rest of world,2662302060,18041106977,250,291,0.0170409029038651,4.96323278860801,0.270848126451887,0.729151873548113,0.224119818737619,250
LBN,2017,Rest of world,2813654244,19294660167,260,298,0.0163839346813721,4.93909432123914,0.273631659839438,0.726368340160562,0.307577244396536,260
LBN,2018,Rest of world,3020755180,19952136327,252,309,0.0217966080545477,4.84629569036084,0.228369136488578,0.771630863511422,0.22614416167073,252
LBN,2019,Rest of world,4131597780,17433956330,206,252,0.0844249078042982,4.10906841580521,0.169938299511817,0.830061700488183,0.2097574235649,206
LBN,2020,Rest of world,3781567134,11641421163,195,244,0.0873187998944222,4.13226156110203,0.189921139715511,0.810078860284489,0.115512827029958,195
LBN,2021,Rest of world,3991914601,14164769287,206,243,0.0344588183404509,4.43490039135778,0.239350508089689,0.760649491910311,0.141906348051998,206
LBN,2022,Rest of world,3782061698,18164785969,223,268,0.029220356005124,4.58429128366947,0.211820471205861,0.788179528794139,0.37622703769745,223
LBN,2023,Rest of world,3890847539,17872491950,235,275,0.0269698236213122,4.60279049479302,0.229021576936171,0.770978423063829,0.332657886205108,235
LBR,1995,Rest of world,824236846,5137219679,9,12,0.677215603326657,0.738466701697857,0.0248153562889859,0.975184643711014,-0.732421192700958,9
LBR,1996,Rest of world,978792897,3299283777,10,11,0.441124607115185,1.01918539643854,0.0263728262425264,0.973627173757474,-0.986298857302967,10
LBR,1997,Rest of world,984875134,3399392517,13,14,0.275588810061423,1.55279082754938,0.028064484568457,0.971935515431543,-0.468026680836532,13
LBR,1998,Rest of world,1076294582,5503478634,15,17,0.492420799927538,1.09768907537648,0.0230300611138819,0.976969938886118,-0.721682101739716,15
LBR,1999,Rest of world,557738986,3194338810,21,24,0.309223641903258,1.64649445483912,0.0551300084301441,0.944869991569856,0.0283656623626094,21
LBR,2000,Rest of world,632436761,4949966875,16,22,0.349548673252809,1.55789018757529,0.0560421202334252,0.943957879766575,-0.780217012425096,16
LBR,2001,Rest of world,900852230,4161429639,18,21,0.414801178674299,1.48634911152245,0.0275058207937166,0.972494179206283,-0.927089007696589,18
LBR,2002,Rest of world,1474478168,4129562770,22,24,0.395055384534703,1.30821113122651,0.00257453930643753,0.997425460693562,-0.159968013408842,22
LBR,2003,Rest of world,834308662,3870050924,17,21,0.480311299448797,1.31869144468184,0.0376514933030864,0.962348506696913,-0.29323839364499,17
LBR,2004,Rest of world,941472814,4452322656,14,17,0.586279150718378,0.972108266834651,0.0363884049444257,0.963611595055574,-0.146427426351588,14
LBR,2005,Rest of world,1237886921,5206873221,18,18,0.598611533470102,0.941584642396099,0.0305718699810061,0.969428130018994,-0.593982517204996,18
LBR,2006,Rest of world,1424613469,6863564398,16,17,0.472086443280423,1.2009258878468,0.142931417139367,0.857068582860633,-0.998272761319007,16
LBR,2007,Rest of world,850889750,7872041832,17,20,0.498908452851928,1.12046277053981,0.0525575316896225,0.947442468310378,-1.08929468386645,17
LBR,2008,Rest of world,995081744,11892014795,27,37,0.270772385006925,1.73321957373364,0.285439099564066,0.714560900435934,-0.667637882551546,27
LBR,2009,Rest of world,1127720726,11767048746,21,27,0.396109532839954,1.48876066113047,0.155289809757385,0.844710190242615,-0.521248789728324,21
LBR,2010,Rest of world,812023940,16546367959,25,29,0.215213480556376,1.979186950194,0.267077349960889,0.732922650039111,-0.874008931664425,25
LBR,2011,Rest of world,830310238,22879119001,34,36,0.214650507935233,2.12402072011128,0.178957701831927,0.821042298168073,-0.401502351827443,34
LBR,2012,Rest of world,1101786035,16376750210,28,32,0.130321370618514,2.35023192645119,0.339124204818951,0.660875795181049,-0.828787610234485,28
LBR,2013,Rest of world,1122817047,13733534549,32,35,0.193762862367126,2.13972991227609,0.371907036071211,0.628092963928789,-0.995268489861415,32
LBR,2014,Rest of world,1234909688,11944298410,20,23,0.164390872277654,2.19367433545757,0.297376424825651,0.702623575174349,-1.30656980544533,20
LBR,2015,Rest of world,1496764610,8587438633,18,20,0.198285560026456,2.03269938593966,0.163177681626238,0.836822318373762,-1.45271100375659,18
LBR,2016,Rest of world,868891313,9841032108,35,37,0.145913363711647,2.42206918477084,0.288427716160168,0.711572283839832,-1.29167168585917,35
LBR,2017,Rest of world,1049638822,8100652576,33,38,0.229068442542236,2.07282852162789,0.168383667120117,0.831616332879883,-0.568023492283111,33
LBR,2018,Rest of world,1187240952,9299542159,41,49,0.169704963513633,2.26988124033649,0.275218278521781,0.724781721478219,-0.767979877072388,41
LBR,2019,Rest of world,1148110812,11819218482,29,33,0.173077659170073,2.18910504500304,0.325466373188375,0.674533626811625,-1.2054804935324,29
LBR,2020,Rest of world,910100354,11912781225,29,32,0.209873696327737,2.01488628125724,0.456651776008429,0.543348223991571,-1.39939975910978,29
LBR,2021,Rest of world,1439256013,15450565777,27,33,0.178736834932636,2.0742530100964,0.338740481607423,0.661259518392577,-1.4786960043254,27
LBR,2022,Rest of world,1688285544,21821541076,28,35,0.174366555180544,2.1337867931455,0.324298902484709,0.675701097515291,-1.15594316502653,28
LBR,2023,Rest of world,1820036778,24547557865,31,33,0.199188730965698,2.08429120957826,0.31574221738062,0.68425778261938,-1.14265874627326,31
LBY,1995,Rest of world,8226004784,4390699149,21,22,0.617361603413831,0.967518406942241,0.920396129324692,0.0796038706753079,-0.0554679287456755,21
LBY,1996,Rest of world,9711230813,4886445706,16,21,0.666079102222057,0.785326436512886,0.953485935748194,0.046514064251806,-0.449046702054,16
LBY,1997,Rest of world,9072661161,4948069996,19,19,0.629553353684219,0.874166186851656,0.944888203898834,0.055111796101166,-0.266084300343791,19
LBY,1998,Rest of world,6437134968,4403502077,19,20,0.605347792132981,0.993453253256254,0.924130110767005,0.0758698892329952,-0.107333876425597,19
LBY,1999,Rest of world,7492170713,3859224995,21,21,0.630868693068016,0.885363887527631,0.946339308939876,0.0536606910601237,-0.0921773072794071,21
LBY,2000,Rest of world,11732226897,3663199820,17,19,0.663915210483598,0.813001554755857,0.949413117116601,0.0505868828833988,-0.300201464114066,17
LBY,2001,Rest of world,10420530214,4246918244,16,19,0.661533167184988,0.835094222078099,0.947503544084057,0.0524964559159427,-0.747498090550032,16
LBY,2002,Rest of world,8448206686,5438237837,14,16,0.626758495540765,0.8819398307711,0.942653300634458,0.0573466993655415,-0.356867631984757,14
LBY,2003,Rest of world,11640018450,6002162823,18,21,0.669215206610798,0.833885448105269,0.940667396536644,0.0593326034633562,-0.188422281788702,18
LBY,2004,Rest of world,16335329336,7682990082,14,18,0.705320888121143,0.766476271613098,0.942322008719861,0.0576779912801386,-0.469795889750613,14
LBY,2005,Rest of world,24270397474,8270968612,18,18,0.719065997840444,0.695425736422463,0.961601371547443,0.0383986284525568,-0.388329846398774,18
LBY,2006,Rest of world,35088612119,9829812146,15,16,0.649726044873677,0.867561352794576,0.896409025279408,0.103590974720592,-0.859923022426466,15
LBY,2007,Rest of world,41355988130,11650748359,18,21,0.461474975786945,1.27293631182215,0.820203000551543,0.179796999448457,-0.988060981705402,18
LBY,2008,Rest of world,56362306649,17546814222,17,19,0.436256259167017,1.31788233245036,0.774459583260765,0.225540416739235,-1.38414938926572,17
LBY,2009,Rest of world,33690339208,19707627836,15,18,0.484203121192165,1.13030199608925,0.891708451568998,0.108291548431001,-1.81328821475284,15
LBY,2010,Rest of world,41799900780,20637133992,12,14,0.519778474937618,1.04537216118434,0.826900599140609,0.173099400859391,-1.13950050486028,12
LBY,2011,Rest of world,16174666699,7383671799,11,13,0.662103280384281,0.839219931815001,0.935553891502169,0.0644461084978305,-1.3022512879951,11
LBY,2012,Rest of world,49103279616,22135198476,6,9,0.758267179810247,0.565997272641827,0.976252089511756,0.0237479104882443,-2.88694105053381,6
LBY,2013,Rest of world,35509677658,25856521665,12,14,0.660972086872212,0.76847312069611,0.969291567710012,0.0307084322899882,-1.51406985554932,12
LBY,2014,Rest of world,17342083276,18208455514,16,19,0.586506411041956,0.953504936689359,0.932214464762325,0.0677855352376754,-1.61962717762795,16
LBY,2015,Rest of world,9570805212,12896517970,21,23,0.380126086953688,1.41271879432543,0.796623924749875,0.203376075250125,-1.30536783564122,21
LBY,2016,Rest of world,10879784163,10121793407,20,24,0.41170788160162,1.42125236787144,0.707074525353339,0.292925474646661,-1.14561533472898,20
LBY,2017,Rest of world,17858909342,9175499954,18,21,0.403615671385471,1.39097931293838,0.686029955042481,0.313970044957519,-1.57620918266134,18
LBY,2018,Rest of world,28227541507,13483464955,16,19,0.565915030116855,1.04351729174048,0.823958032201717,0.176041967798283,-1.85507079489164,16
LBY,2019,Rest of world,29498008707,15602514734,11,12,0.582211162799043,0.941746789651129,0.875273060648093,0.124726939351907,-1.92255251851055,11
LBY,2020,Rest of world,7524416241,12440100833,16,19,0.46954960683121,1.20410107524186,0.763608342756486,0.236391657243514,-1.21442711369864,16
LBY,2021,Rest of world,26428037421,17470370813,12,14,0.770125201620906,0.619906447720592,0.956325507580717,0.0436744924192833,-1.45048966655689,12
LBY,2022,Rest of world,32170925040,19854568666,13,15,0.714353880327113,0.720112854646784,0.948133210813014,0.0518667891869857,-1.54532862888916,13
LBY,2023,Rest of world,28445080442,23169946542,17,19,0.779164038878557,0.615328342985296,0.947257024178255,0.0527429758217451,-1.51677867860623,17
LCA,1995,Rest of world,119763337,312241775,76,92,0.276320265494734,2.51391409648424,0.584731936786297,0.415268063213703,0.0343219450211982,76
LCA,1996,Rest of world,107457052,236471092,61,70,0.417312850528493,1.98454769565086,0.701225108985867,0.298774891014133,-0.127100250250101,61
LCA,1997,Rest of world,91477446,233405413,65,75,0.256595670546804,2.45820346683741,0.668154082482801,0.331845917517199,-0.280864223035946,65
LCA,1998,Rest of world,87108731,238250688,54,64,0.320444366157143,2.24083597232853,0.633545080572922,0.366454919427078,-0.0993108238831258,54
LCA,1999,Rest of world,85286450,266834825,60,73,0.288926527670007,2.37735325842276,0.634961485675626,0.365038514324374,-0.194283243199656,60
LCA,2000,Rest of world,73188365,349947573,61,71,0.306920130580076,2.29978425934203,0.668817550439882,0.331182449560118,-0.215807171001072,61
LCA,2001,Rest of world,59245338,474520774,70,84,0.138774439571571,2.93577157737078,0.616843640929182,0.383156359070818,-0.116052166839277,70
LCA,2002,Rest of world,63269518,495673139,95,109,0.192734793474027,2.94088590927231,0.578599571439757,0.421400428560243,0.00697938204614331,95
LCA,2003,Rest of world,56229022,284239064,93,110,0.132353361567575,3.17329489226081,0.582816290135724,0.417183709864276,0.168129971725814,93
LCA,2004,Rest of world,77797814,330464147,88,110,0.163335141473513,2.93383115702317,0.662821772858554,0.337178227141446,0.229301826568366,88
LCA,2005,Rest of world,138300698,649007337,57,76,0.338911202360908,2.10304466491969,0.776957503135668,0.223042496864333,0.637632615487761,57
LCA,2006,Rest of world,140620217,759577913,64,77,0.275410091299561,2.36068833959743,0.73252153351463,0.26747846648537,1.00167802423147,64
LCA,2007,Rest of world,115101252,1596968341,71,83,0.155963769693663,2.81277080603536,0.67563039192658,0.32436960807342,0.689822615388858,71
LCA,2008,Rest of world,116217686,4207532483,131,148,0.114395640824783,3.33756649831509,0.591512887289805,0.408487112710195,0.477677805130041,131
LCA,2009,Rest of world,188431794,2828703624,57,73,0.332997269409371,2.16450126074171,0.791990554417796,0.208009445582204,0.380962446910906,57
LCA,2010,Rest of world,93144577,3526853654,93,110,0.148726982588846,3.00150782371369,0.648172410509739,0.351827589490261,0.469531270482661,93
LCA,2011,Rest of world,176525563,3650064337,79,93,0.421840769771934,2.05538378780889,0.800601446035326,0.199398553964674,0.449527455486159,79
LCA,2012,Rest of world,88748689,2031841258,96,111,0.219574280740394,2.78162309860022,0.684868437887573,0.315131562112427,0.606408929063537,96
LCA,2013,Rest of world,161140183,1103786976,68,89,0.401619029062598,2.09593897970652,0.783527563698994,0.216472436301006,0.298244351849626,68
LCA,2014,Rest of world,72400435,2360943168,108,136,0.107541414234748,3.34721240252746,0.591212787602727,0.408787212397274,0.527097540553278,108
LCA,2015,Rest of world,86283883,1581623837,96,123,0.0823484613078756,3.48932388118042,0.512530155834549,0.487469844165451,0.481392304801266,96
LCA,2016,Rest of world,86061521,1155499969,111,128,0.171860881835867,3.17468737212696,0.662797070481708,0.337202929518292,0.557618468899594,111
LCA,2017,Rest of world,123847576,1910404151,107,135,0.107222286171246,3.37741299239751,0.515868796656949,0.484131203343051,0.354026226158256,107
LCA,2018,Rest of world,106105984,2148001729,111,132,0.0653210266807591,3.59267923827758,0.553464345611271,0.446535654388729,0.248687745700057,111
LCA,2019,Rest of world,77459949,2097492624,138,157,0.0776873709389979,3.72295241968444,0.612656070816675,0.387343929183325,0.408608666518166,138
LCA,2020,Rest of world,52707254,1267887185,134,148,0.0459234615980651,4.04001285210437,0.564226927853233,0.435773072146768,0.289958630041946,134
LCA,2021,Rest of world,56341156,1522439032,74,86,0.0686772981099844,3.39565075418643,0.622941797644337,0.377058202355663,-0.0227669757443954,74
LCA,2022,Rest of world,56196106,1284901848,106,121,0.0692086047936646,3.54197929404071,0.566589151212719,0.433410848787281,0.242671038902883,106
LCA,2023,Rest of world,67623081,1123478034,87,102,0.0756977792366472,3.4435742002637,0.638026031378251,0.361973968621749,0.160891418704913,87
LKA,1995,Rest of world,2997776501,4329280517,152,168,0.0283818112227723,4.20617069140562,0.163756671264934,0.836243328735066,-0.762400157135649,152
LKA,1996,Rest of world,3259316737,4130174940,168,185,0.0293066947915042,4.19800802916864,0.174086801862117,0.825913198137883,-0.760168449001714,168
LKA,1997,Rest of world,3566010157,4822455699,157,178,0.0280217353503256,4.22236374013606,0.164775779689402,0.835224220310599,-0.939290430432434,157
LKA,1998,Rest of world,3658048208,4965197770,158,176,0.0298590253974559,4.19474216386727,0.175497084919773,0.824502915080227,-0.883953411539213,158
LKA,1999,Rest of world,4409728712,5304604862,160,179,0.038876755951814,4.1013341444433,0.202137436385679,0.797862563614322,-0.854970961394792,160
LKA,2000,Rest of world,4982941730,5886174695,170,187,0.0368797358739719,4.16518283305951,0.201514850746609,0.798485149253391,-0.758993676866784,170
LKA,2001,Rest of world,4644319171,4895708671,179,200,0.0401362598770189,4.10484639874845,0.19799345009314,0.80200654990686,-0.819385414148582,179
LKA,2002,Rest of world,4266975816,5308134758,179,198,0.0427351978296842,4.08752701446758,0.213967582280762,0.786032417719238,-0.833462634455403,179
LKA,2003,Rest of world,4570416863,6129707950,185,208,0.0423893116858564,4.11532678837809,0.207227494863197,0.792772505136803,-0.574915013205731,185
LKA,2004,Rest of world,5432419957,7386360187,194,214,0.0387699888171631,4.1886424010016,0.193840602776506,0.806159397223494,-0.548405667846066,194
LKA,2005,Rest of world,6014283929,8398128327,196,218,0.0366380763315987,4.23374127613354,0.220197871206955,0.779802128793045,-0.546707258371626,196
LKA,2006,Rest of world,6577372094,9724542697,200,227,0.0372013961690075,4.2251746241734,0.227417394002159,0.772582605997842,-0.500624925204833,200
LKA,2007,Rest of world,7245813886,10686672438,204,224,0.0371500994637017,4.2201073645047,0.239345216049619,0.760654783950381,-0.459912467399079,204
LKA,2008,Rest of world,8005446702,12812893326,197,221,0.0412149366319566,4.16259195362877,0.248028999868795,0.751971000131205,-0.409731235156709,197
LKA,2009,Rest of world,7406653216,9357686428,189,210,0.0444295544978659,4.06603553515871,0.248938671519949,0.751061328480051,-0.505832849911259,189
LKA,2010,Rest of world,8224546552,12844521853,194,217,0.0427312106609616,4.11385689578534,0.257350799538644,0.742649200461356,-0.681658439938504,194
LKA,2011,Rest of world,9986685583,18196943619,192,216,0.0374209991869468,4.21408613935044,0.257736511038409,0.742263488961591,-0.498732328586371,192
LKA,2012,Rest of world,9025989834,16727942299,208,233,0.0385205720876298,4.25384879017518,0.264482359486779,0.735517640513221,-0.255130025722404,208
LKA,2013,Rest of world,9845917444,17912126138,199,225,0.0379609390496478,4.1994153773059,0.257261347193559,0.742738652806441,-0.340415334051158,199
LKA,2014,Rest of world,10643690310,19579044643,198,223,0.0339252244455399,4.31935266170011,0.259205274265444,0.740794725734556,-0.34329721236183,198
LKA,2015,Rest of world,9683711410,18956529623,200,228,0.0318820949385673,4.35607068405542,0.259320960391983,0.740679039608017,-0.351181512899026,200
LKA,2016,Rest of world,10169382823,17592208172,195,221,0.0312734469546588,4.35759235256619,0.250640433088552,0.749359566911448,-0.354345197616862,195
LKA,2017,Rest of world,11159152748,19165354415,210,234,0.0305391709230949,4.41828821379777,0.269158428585747,0.730841571414253,-0.253946230763077,210
LKA,2018,Rest of world,9742640689,20206156243,196,212,0.0244834757863066,4.4319042719005,0.21437396335042,0.78562603664958,-0.338301634918147,196
LKA,2019,Rest of world,11539164741,17958988390,195,228,0.0278054916655255,4.44610907444969,0.247287045643887,0.752712954356113,-0.288241453098375,195
LKA,2020,Rest of world,10329104654,14609323667,204,226,0.0282071738726638,4.45170641150907,0.28311510048139,0.71688489951861,-0.294686206878025,204
LKA,2021,Rest of world,12743229196,19386571310,195,233,0.0259859074886522,4.48406550932849,0.274685553179781,0.725314446820219,-0.172197089428478,195
LKA,2022,Rest of world,13840409980,17034654928,197,221,0.0255111710405159,4.44138812773989,0.244251504896533,0.755748495103467,-0.329233243790105,197
LKA,2023,Rest of world,11807526716,15370938618,204,230,0.0244401036573074,4.53992420565667,0.271101531336141,0.728898468663859,-0.284569955394318,204
LSO,2000,Rest of world,141818991,386873740,27,30,0.175377670331635,2.1414837823413,0.0330336224152095,0.96696637758479,-0.73529179537924,27
LSO,2001,Rest of world,381146892,648118057,69,77,0.0904707784918862,2.89669759793749,0.106803415833704,0.893196584166296,-0.841428177207907,69
LSO,2002,Rest of world,301276816,686637352,36,40,0.147860122946222,2.39574776407927,0.00643060101909733,0.993569398980903,-1.58072101075456,36
LSO,2003,Rest of world,360018173,1094594616,27,32,0.266235620855074,1.80533352358904,0.00364301332088589,0.996356986679114,-1.5506938117393,27
LSO,2004,Rest of world,501677133,1184797190,31,34,0.161868379708123,2.17734494701801,0.00491515326850666,0.995084846731493,-1.17359029110515,31
LSO,2005,Rest of world,423462023,990862924,29,32,0.166770830511618,2.15762266377468,0.00231094867272195,0.997689051327278,-1.01970674487513,29
LSO,2006,Rest of world,524497886,1046924731,38,40,0.126718336360076,2.40096169127847,0.00179963547079006,0.99820036452921,-0.506372873629693,38
LSO,2007,Rest of world,610590692,1101898844,64,74,0.146041757510576,2.62112463935931,0.0372985574434535,0.962701442556547,-0.254432202435237,64
LSO,2008,Rest of world,623494678,987234779,42,44,0.188025901437751,2.19605653573108,0.00590046896919945,0.9940995310308,-0.67302736107784,42
LSO,2009,Rest of world,394741353,1073914897,37,40,0.163116418164489,2.27775777942562,0.00424457936131156,0.995755420638688,-1.26081784686871,37
LSO,2010,Rest of world,694042085,1575135261,85,95,0.111573743346545,2.89216789614184,0.037062520495425,0.962937479504575,-0.591217586148838,85
LSO,2011,Rest of world,911740479,1821938882,76,84,0.156171870383601,2.78392113962391,0.0842704659600838,0.915729534039916,-0.781186121060516,76
LSO,2012,Rest of world,797274718,1862849618,74,81,0.126173947400215,2.88060545807977,0.119815777226238,0.880184222773762,-0.293040232139739,74
LSO,2013,Rest of world,778783781,1703511095,82,95,0.116008298752667,2.9237517226067,0.118501836134155,0.881498163865845,-0.295084752556468,82
LSO,2014,Rest of world,921301231,1575064182,89,101,0.11018682908779,2.95784216239345,0.0467133458112138,0.953286654188786,-0.341807533267009,89
LSO,2015,Rest of world,816953265,1424127774,64,74,0.0886377931757281,3.02446424322947,0.0858526699198638,0.914147330080136,-0.73818561300086,64
LSO,2016,Rest of world,805561187,1355497057,72,80,0.109211844237446,2.97359208397646,0.0842519377736604,0.91574806222634,-0.600084981026242,72
LSO,2017,Rest of world,962040970,1513233756,72,84,0.16044551437898,2.72683436644909,0.0915108490649832,0.908489150935017,-0.643013014871341,72
LSO,2018,Rest of world,1078260619,1549126333,64,73,0.119062839365193,2.77097693030318,0.0679409603848288,0.932059039615171,-0.662764157919949,64
LSO,2019,Rest of world,973741735,1561286445,79,87,0.131449369686717,2.8527788377587,0.0668175468518868,0.933182453148113,-0.518057284024098,79
LSO,2020,Rest of world,824240292,1259005037,67,79,0.178433951361814,2.58930979068818,0.0821828241805971,0.917817175819403,-0.535519166700764,67
LSO,2021,Rest of world,925684787,1616976176,82,94,0.133760800125041,2.87485166815938,0.0375875962191869,0.962412403780813,-0.45561218469377,82
LSO,2022,Rest of world,1004085143,1709648801,80,86,0.176187384432803,2.63292011528079,0.109384277584117,0.890615722415883,-0.606375856552084,80
LSO,2023,Rest of world,978982015,1593961312,79,91,0.215238080035756,2.6122478521909,0.09100661976921,0.90899338023079,-0.633395813573819,79
LTU,1995,Rest of world,2862160123,3517064879,274,321,0.0224107819988939,4.96493282050757,0.319746304773739,0.680253695226261,0.626259098490178,274
LTU,1996,Rest of world,3232796776,4359726339,265,309,0.0305212987228313,4.81677572712849,0.329887417272035,0.670112582727966,0.624741477459468,265
LTU,1997,Rest of world,3765374262,5311187217,266,318,0.031681641106115,4.84243042750829,0.33417412279534,0.66582587720466,0.577811434970964,266
LTU,1998,Rest of world,3559914506,5220682461,243,304,0.0312138123411128,4.78748180023847,0.316200881819716,0.683799118180284,0.484261186873227,243
LTU,1999,Rest of world,3022004938,4736330300,242,272,0.0326930527266265,4.70686032998871,0.311828026867374,0.688171973132626,0.329937512654541,242
LTU,2000,Rest of world,3569517412,5683045140,231,279,0.0343419018450268,4.68117337291468,0.311268567640202,0.688731432359798,0.29429482319237,231
LTU,2001,Rest of world,4089318468,6481489384,224,270,0.0347061580427641,4.65600050695291,0.324258980897743,0.675741019102257,0.221514055733888,224
LTU,2002,Rest of world,4731210116,7703483800,235,283,0.0272281947545964,4.72555018369933,0.279549916527106,0.720450083472894,0.293248537822127,235
LTU,2003,Rest of world,6299044140,9945818475,236,297,0.019253269619045,4.82687449826812,0.250633219566548,0.749366780433452,0.32829394166004,236
LTU,2004,Rest of world,8356847598,11981037616,256,301,0.0427166639170038,4.66685645803693,0.347420262599361,0.652579737400639,0.443726210811309,256
LTU,2005,Rest of world,10636971229,14279853489,259,326,0.0661101542702348,4.52755383672481,0.413270593419972,0.586729406580028,0.499783889817452,259
LTU,2006,Rest of world,12573190470,18072823712,291,364,0.0513737893816348,4.72777431385373,0.367965961228296,0.632034038771704,0.426847197267214,291
LTU,2007,Rest of world,15544034782,22416783063,320,387,0.0224440226058723,5.08057659223907,0.300643213975021,0.699356786024979,0.609262165147902,320
LTU,2008,Rest of world,21269514679,26514684108,273,346,0.0557860918855535,4.6817089112541,0.399277127342488,0.600722872657512,0.595098127665405,273
LTU,2009,Rest of world,14771927072,16095156590,298,372,0.0414794696141314,4.85856615271619,0.404994074898991,0.595005925101009,0.532010236217045,298
LTU,2010,Rest of world,18255836185,18928152267,305,371,0.0536312022951491,4.75171930406395,0.414834752089993,0.585165247910007,0.612075843526156,305
LTU,2011,Rest of world,24818060445,28267958785,290,357,0.0656833460956315,4.61326235208693,0.420720033990553,0.579279966009447,0.736213812899122,290
LTU,2012,Rest of world,26581203392,27147122515,294,364,0.054273909474461,4.71351465997542,0.407967006274206,0.592032993725794,0.667631356724832,294
LTU,2013,Rest of world,27342292392,30075026448,320,396,0.0501162405846703,4.82738025794019,0.407964679445229,0.592035320554771,0.685095762189107,320
LTU,2014,Rest of world,27848507431,29221458112,328,415,0.0338205298518996,5.02489928195666,0.368505885151185,0.631494114848815,0.686848206288098,328
LTU,2015,Rest of world,21422246494,24297191019,321,405,0.0299394694029293,5.05400594393088,0.356756991622729,0.643243008377271,0.684843883320572,321
LTU,2016,Rest of world,21157199907,24682020786,316,393,0.0241334696481772,5.09873389468079,0.331085914997778,0.668914085002222,0.562998633738586,316
LTU,2017,Rest of world,24768152554,28571471570,319,399,0.027846988620927,5.05952597183861,0.34322886131558,0.65677113868442,0.744504372897487,319
LTU,2018,Rest of world,28327353116,33038837431,331,417,0.0256412283570716,5.09517743530609,0.331076436142662,0.668923563857338,0.726088768518324,331
LTU,2019,Rest of world,28675049366,31935035369,332,417,0.0215493815669392,5.16336190232665,0.324874084263852,0.675125915736148,0.720306810274675,332
LTU,2020,Rest of world,28341621917,30399971494,334,419,0.0133861195753572,5.28222254968124,0.293796918905529,0.706203081094471,0.747832851586224,334
LTU,2021,Rest of world,35585411940,41149056043,327,416,0.0157015857406868,5.22060252511373,0.28189232593158,0.718107674068421,0.764567184346336,327
LTU,2022,Rest of world,44901622694,47277825677,346,438,0.0216596902769133,5.10674727826003,0.349680926722902,0.650319073277098,0.686436546149559,346
LTU,2023,Rest of world,40435535377,43558535019,343,427,0.0216787921694723,5.12201191806448,0.343260167167095,0.656739832832905,0.703114950342587,343
LUX,1999,Rest of world,6066278236,10252205859,203,242,0.0160223104004705,4.87694763849699,0.0704520004479399,0.92954799955206,1.61551643216801,203
LUX,2000,Rest of world,6705140391,11015334279,212,258,0.0173929935849587,4.81659157245716,0.0728588022788798,0.92714119772112,1.4116593625452,212
LUX,2001,Rest of world,7000079428,11531410712,224,278,0.0162877527776515,4.89706816924397,0.0705918957181296,0.929408104281871,1.58475762646007,224
LUX,2002,Rest of world,7797988303,12343854248,219,258,0.0170562638287913,4.84317513173285,0.0693927829811981,0.930607217018802,1.80360404637755,219
LUX,2003,Rest of world,10531166680,14934417955,196,237,0.0243196257288902,4.69165854515971,0.0548554724802817,0.945144527519718,1.55666164708321,196
LUX,2004,Rest of world,13727753811,19332555285,192,240,0.0237199058602571,4.69718794507786,0.0651126828399094,0.934887317160091,1.41041371037013,192
LUX,2005,Rest of world,14850110089,21699234279,200,240,0.0267394528141318,4.68376230052268,0.0743895363320091,0.925610463667991,1.47380252289581,200
LUX,2006,Rest of world,17373430408,25239426226,182,225,0.033575222825392,4.48811952262816,0.0659531950277577,0.934046804972242,1.44886266520188,182
LUX,2007,Rest of world,19896105869,25187864302,191,224,0.0307503374586655,4.5700005106143,0.0664070977355735,0.933592902264427,1.37670501993586,191
LUX,2008,Rest of world,22009150538,29836495160,191,234,0.030850884234119,4.6000263552894,0.0704853571391389,0.929514642860861,1.41925362156833,191
LUX,2009,Rest of world,15109516614,23641836957,210,258,0.0224908134941145,4.77936903635695,0.0934363471755206,0.90656365282448,1.24188403782604,210
LUX,2010,Rest of world,15502477323,23138101827,215,258,0.0184209310440127,4.83236689393462,0.0952593938524286,0.904740606147571,1.26920470431879,215
LUX,2011,Rest of world,18536161293,27598034543,214,247,0.0245977293734142,4.71314091084839,0.0893199530813988,0.910680046918601,1.04160314374201,214
LUX,2012,Rest of world,16091413335,25609227730,221,260,0.0259237194695615,4.72705387333008,0.0957474869935034,0.904252513006497,1.0638262437912,221
LUX,2013,Rest of world,16367673495,25537121765,220,263,0.0226328361575402,4.77840601007286,0.106441899059888,0.893558100940112,1.15962569499374,220
